72,20180628080933,203061447903331,42033941238207,18113734107,189148108,1800,16784,55321
73,20180628080933,203061447464229,122616063073,181143422,189148108,2744,7454,7532
74,20180628080933,203061448098912,141020193562816,1812067127,20096202149,2384,24291,7532
75,20180628080933,180454971092952,122616063073,181140160121,19012110198,2912,16925,55321
76,20180628080933,203061448098735,42033941238207,18114114869,18818254191,1552,8141,7532
77,20180628080933,194080959129056,126568864982112,18111318849,187381795,2144,5274,23213
78,20180628080933,203061448098734,18404878186944,181202775,1891038130,2856,3146,23213
79,20180628080933,180454971095671,53629845083712,1811238143,189148108,1152,14764,55321
80,20180628080933,203061448104357,122616063073,181143422,190153505,1920,24026,6321
81,20180628080933,203061448104129,141020193562816,1811683214,190153505,2704,5055,48212
82,20180628080933,180454971062387,53629845083712,181143422,1901138871,2912,9849,6321
83,20180628080933,203061448098771,93287268262848,181112117163,18722761204,2112,6721,2363
84,20180628080933,203061448103568,122616063073,18119682255,20096202149,2696,2451,23213
85,20180628080933,203061447419314,126568864982112,181113188177,190154212234,384,8716,7532
86,20180628080933,180454971092323,122616063073,18120155143,18720523958,3768,16856,48212
87,20180628080933,220037184983429,42033941238207,1811683214,187381795,1816,29264,7563
88,20180628080933,896767537599,126568864982112,18111317937,18722761204,408,19811,80
89,20180628080933,180454971095715,53629845083712,181113195167,19012110198,568,13223,7532
90,20180628080933,220037184983429,141020193562816,1811238143,20096202149,968,27293,48212
91,20180628080933,220037184983429,18404878186944,18111318849,18720523958,3152,20507,2363
92,20180628080933,194080953990063,126568864982112,18119682255,18818110213,1096,29063,55321
93,20180628080933,180454971095617,141020193562816,18114114869,20096202149,2432,26844,7563
94,20180628080933,26986441950016,93287268262848,181205124217,20110514065,656,21952,80
95,20180628080933,203061447903331,93287268262848,181113188177,18818109178,3760,11326,7563
96,20180628080933,180454971095715,122616063073,18111317937,19012110198,536,17394,7532
97,20180628080933,203061448103591,126568864982112,18114114869,18722761204,3992,17974,7532
98,20180628080933,194080959109779,18404878186944,181113188177,1901138871,216,29933,10376
99,20180628080933,203061448098771,126568864982112,18113734107,20524083113,592,17379,10376
100,20180628080933,220037184983429,18404878186944,181113188177,20110514065,2312,17259,7563
101,20180628080933,215550639254080,141020193562816,181205124217,189148108,784,9745,80
102,20180628080933,180454971082285,53629845083712,18120155143,18722761204,3616,16677,10376
103,20180628080933,180454971095617,141020193562816,181204034,18722761204,968,3194,443
104,20180628080933,27416447159488,141020193562816,1811683214,20524083113,3176,8133,2363
105,20180628080933,268612361454259,93287268262848,1811238143,187381795,352,1507,443
106,20180628080933,203061448098871,122616063073,1811238143,190154212234,2544,10354,10376
107,20180628080933,203061448104357,18404878186944,181143422,18818109178,784,28129,10376
108,20180628080933,203061448104129,93287268262848,181196221204,1901615349,376,20922,7532
109,20180628080933,194080960574882,53629845083712,1812067127,187243105125,416,13820,6321
110,20180628080933,180454971095684,122616063073,181113188177,18818252214,1288,6183,48212
111,20180628080933,180454971064505,18404878186944,181196221204,20524083113,2840,2162,7532
112,20180628080933,180454971095684,126568864982112,181143422,20110514065,3984,20297,23
113,20180628080933,203061448111897,126568864982112,181140160121,20096202149,2056,11038,2363
114,20180628080933,203061448098883,122616063073,18111317937,1901615349,1944,21144,23
115,20180628080933,180454971095617,126568864982112,18111225238,18818109220,3432,2885,55321
116,20180628080933,220037184981600,18404878186944,181205126213,187381795,3488,27928,443
117,20180628080933,203061448098771,141020193562816,18114114869,1901138871,1704,1651,48212
118,20180628080933,220037184983192,53629845083712,181205126213,18910125477,1216,21394,7563
119,20180628080933,27416447159488,18404878186944,18111225238,18720523958,280,27466,443
120,20180628080933,203061448103170,18404878186944,181140160121,189107159211,3272,23474,443
121,20180628080933,203061448098747,126568864982112,181112117163,190154212234,376,4695,7532
122,20180628080933,180454971095671,141020193562816,1811683214,20524083113,1464,5983,6321
123,20180628080933,98923809050,18404878186944,181113195167,190154212234,2280,5647,10376
124,20180628080933,180454971064505,141020193562816,181196207174,187381795,832,4362,7532
125,20180628080933,203061448104129,93287268262848,1812067127,189148108,3856,4634,23213
126,20180628080933,203061447464229,122616063073,181205126213,1891038130,2976,22596,23213
127,20180628080933,203061448099685,122616063073,18114114869,20110514065,1960,11819,7532
128,20180628080933,203061448098771,141020193562816,181205126213,20110514065,688,28196,6321
129,20180628080933,268612361454259,122616063073,181112117163,189107159211,2328,21438,23
130,20180628080933,215550639254080,141020193562816,18111225238,20096202149,192,23758,7532
131,20180628080933,203061448098927,93287268262848,181205124217,190154212234,2336,26149,7532
132,20180628080933,203061448098771,53629845083712,18113734107,18910125477,4064,5056,23213
133,20180628080933,180454971092927,122616063073,18111317937,20096202149,224,12935,443
134,20180628080933,180454971062387,126568864982112,181196221204,18910125477,1024,4581,2363
135,20180628080933,180454971095617,126568864982112,181205126213,18818109178,632,14967,6321
136,20180628080933,98923809050,42033941238207,18114114869,19012110198,416,2234,23213
137,20180628080933,203061447419314,93287268262848,18120155143,18818109220,944,20018,7532
138,20180628080933,110879219387328,126568864982112,181113195167,20110514065,3136,18443,48212
139,20180628080933,203061448098691,42033941238207,18113734107,18818252214,3448,28572,10376
140,20180628080933,220037185013204,126568864982112,1811131871,190153505,3240,14328,2363
141,20180628080933,194080959109779,126568864982112,181196207174,20096202149,384,25022,48212
142,20180628080933,27416447159488,53629845083712,181204034,189148108,4016,26751,55321
143,20180628080933,203061448098691,122616063073,18113734107,18720523958,3448,28884,7532
144,20180628080933,203061448103474,93287268262848,1811131871,1891038130,1288,16161,23
145,20180628080933,203061448103584,42033941238207,181140160121,1901138871,1216,24794,10376
146,20180628080933,194080953990063,122616063073,18113734107,1901615349,3960,25983,80
147,20180628080933,203061448103176,93287268262848,181196221204,189107159211,2096,21246,10376
148,20180628080933,268612361454259,18404878186944,181204034,1901138871,168,27002,10376
149,20180628080933,203061448098927,126568864982112,181169185166,190154212234,1984,12713,23213
150,20180628080933,203061447903331,42033941238207,18113734107,18818109220,2096,2233,2363
151,20180628080933,194080959109779,126568864982112,18113734107,190154212234,728,14798,48212
152,20180628080933,203061448103568,122616063073,181113195167,18720523958,1736,17503,7563
153,20180628080933,203061448103539,53629845083712,18111317937,20096202149,2768,28920,2363
154,20180628080933,194080959129056,122616063073,181204034,18818109178,1992,5076,10376
155,20180628080933,180454971092859,122616063073,181169185166,18725010120,2592,13861,2363
156,20180628080933,220037184981600,53629845083712,18115190138,19012110198,1776,9611,55321
157,20180628080933,203061447903331,93287268262848,1811683214,18818109220,624,13471,23
158,20180628080933,203061448099776,53629845083712,18113483242,18725010120,2400,27703,55321
159,20180628080933,180454971064505,42033941238207,18114114869,189148108,1536,19225,80
160,20180628080933,203061448104357,42033941238207,18111225238,18818109220,1328,3952,7532
161,20180628080933,180454971095617,18404878186944,18111318849,190153505,952,22786,7563
162,20180628080933,180454971082623,53629845083712,181196221204,19012110198,3680,7373,23
163,20180628080933,220037184182905,141020193562816,181204034,18818252214,1576,16517,6321
164,20180628080933,194080959129056,42033941238207,18113734107,20110514065,2352,21864,23213
165,20180628080933,26986441950016,122616063073,18113734107,190153505,1256,21314,48212
166,20180628080933,180454971082285,42033941238207,18111318849,1901615349,352,4188,443
167,20180628080933,203061448098771,42033941238207,181204034,18725010120,2184,15637,2363
168,20180628080933,203061447464229,18404878186944,18113483242,18818110213,1920,6831,10376
169,20180628080933,180454971064505,18404878186944,181169185166,18722761204,1392,25348,80
170,20180628080933,180454971092859,53629845083712,181196221204,19012110198,968,17686,48212
171,20180628080933,203061448098883,42033941238207,181202775,18818109220,3728,4427,7532
172,20180628080933,203061448103176,126568864982112,18115190138,18818252214,3144,18928,7563
173,20180628080933,26986441950016,53629845083712,181140160121,20524083113,2040,3330,7532
174,20180628080933,203061448104129,122616063073,1811131871,18720523958,1896,13950,6321
175,20180628080933,203061448103584,122616063073,18111225238,189148108,3776,26223,55321
176,20180628080933,203061448099685,53629845083712,1811238143,1901615349,848,1918,23213
177,20180628080933,203061448103474,53629845083712,181196221204,18818110213,1576,8875,2363
178,20180628080933,27416447159488,126568864982112,18115190138,187381795,2528,11459,23213
179,20180628080933,203061447464229,126568864982112,181169185166,18818109220,3888,10468,7532
180,20180628080933,203061448099685,122616063073,181196221204,18818109220,2696,29714,7532
181,20180628080933,220037184983429,122616063073,18119682255,1901138871,1624,20346,48212
182,20180628080933,203061447954538,141020193562816,1812067127,18910125477,2624,28760,55321
183,20180628080933,203061448103176,93287268262848,181143422,187243105125,2216,26633,55321
184,20180628080933,203061447419314,93287268262848,181205124217,18818252214,1560,24289,443
185,20180628080933,203061448103584,141020193562816,181196207174,18722761204,1248,22628,10376
186,20180628080933,180454971092323,93287268262848,18111225238,190153505,2112,24787,7532
187,20180628080933,180454971082623,93287268262848,18111318849,18725010120,3600,21952,2363
188,20180628080933,180454971092927,126568864982112,181143422,1891038130,2976,25790,7532
189,20180628080933,194080960574882,18404878186944,18120155143,189148108,2544,26056,23
190,20180628080933,203061448099685,53629845083712,1811131871,1901615349,2504,1437,7563
191,20180628080933,203061448111897,93287268262848,181202775,20096202149,3920,20278,55321
192,20180628080933,203061448103584,18404878186944,18111318849,18818254191,872,23613,443
193,20180628080933,203061448098927,93287268262848,181113188177,187381795,2704,29477,7532
194,20180628080933,180454971092323,122616063073,1811683214,18725010120,2824,5881,2363
195,20180628080933,203061448099044,93287268262848,181113195167,190153505,504,11779,443
196,20180628080933,194080959109779,18404878186944,18114114869,1891038130,1240,16512,10376
197,20180628080933,194080953686271,93287268262848,1811238143,18818109220,1736,26901,7532
198,20180628080933,203061448098927,126568864982112,181202775,18818252214,1480,20848,6321
199,20180628080933,203061448098883,122616063073,181143422,1901615349,1576,15807,23
200,20180628080933,180454971092859,141020193562816,181196221204,18818110213,3232,24694,80
201,20180628080933,203061448103591,53629845083712,181204034,18818254191,3496,21822,2363
202,20180628080933,194080960574882,126568864982112,181113195167,19012110198,3704,24795,55321
203,20180628080933,13642047742,141020193562816,181113188177,20096202149,160,27137,2363
204,20180628080933,26986441950016,122616063073,18114114869,187243105125,3240,28934,80
205,20180628080933,114024031329,126568864982112,18119682255,18818252214,2184,18273,80
206,20180628080933,220037184983429,122616063073,1811131871,189148108,3104,2939,80
207,20180628080933,194080959087530,141020193562816,181204034,18910125477,2664,20298,7532
208,20180628080933,98923809050,141020193562816,181204034,18910125477,2040,22170,7532
209,20180628080933,180454971062387,126568864982112,181196207174,18818254191,1608,24328,443
210,20180628080933,203061447419314,93287268262848,1811238143,189107159211,1928,11473,2363
211,20180628080933,194080959087530,18404878186944,181205126213,20096202149,1616,3792,48212
212,20180628080933,180454971095715,126568864982112,18113483242,18818109220,808,11045,7563
213,20180628080933,203061447954538,42033941238207,18115190138,18818252214,512,23112,55321
214,20180628080933,180454970961038,18404878186944,18120155143,18722761204,40,8717,6321
215,20180628080933,203061448098735,126568864982112,18111225238,190154212234,1664,14756,2363
216,20180628080933,203061448098927,141020193562816,18113483242,19012110198,3960,1334,55321
217,20180628080933,180454971082623,141020193562816,18113734107,20096202149,2088,7240,7532
218,20180628080933,203061448111897,53629845083712,18113734107,18722761204,2424,1987,7563
219,20180628080933,180454971082285,53629845083712,18119682255,18722761204,544,23610,6321
220,20180628080933,180454971095671,141020193562816,18113734107,1901615349,3384,21008,443
221,20180628080933,203061447903331,53629845083712,181113195167,18818110213,792,2756,55321
222,20180628080933,896767537599,93287268262848,1811131871,1891038130,3232,3455,23213
223,20180628080933,194080959087530,126568864982112,181113188177,20524083113,3320,14834,48212
224,20180628080933,180454971095684,18404878186944,18111318849,1901138871,3368,13398,6321
225,20180628080933,203061448098871,18404878186944,18113734107,190153505,1024,10544,6321
226,20180628080933,203061448103474,53629845083712,181112117163,1901615349,584,9232,2363
227,20180628080933,203061448098883,18404878186944,181202775,20110514065,2584,6704,23
228,20180628080933,203061448103591,122616063073,181196221204,189148108,2384,17493,80
229,20180628080933,194080960574882,42033941238207,181113195167,18818110213,1040,9580,6321
230,20180628080933,203061448098883,141020193562816,1811131871,1901138871,3288,22062,10376
231,20180628080933,203061448111897,126568864982112,181204034,18910125477,2400,14164,10376
232,20180628080933,220037184983192,122616063073,18115190138,18910125477,840,2528,48212
233,20180628080933,203061448098734,122616063073,181113188177,18725010120,696,18002,23
234,20180628080933,194080959129056,42033941238207,1811683214,18818110213,472,15358,443
235,20180628080933,180454971092952,42033941238207,1811131871,18725010120,1840,23731,7532
236,20180628080933,194080953686271,122616063073,181112117163,1901138871,2248,16336,7532
237,20180628080933,203061448098747,122616063073,181113195167,18818109220,4048,21666,10376
238,20180628080933,220037184983429,53629845083712,1811683214,20096202149,152,4170,23
239,20180628080933,203061448103474,18404878186944,181196207174,18818252214,1504,9356,80
240,20180628080933,203061448098912,126568864982112,181112117163,20110514065,656,24743,80
241,20180628080933,180454971092323,141020193562816,18111225238,18818109220,832,4199,6321
242,20180628080933,110879219387328,141020193562816,1811683214,190153505,528,17228,10376
243,20180628080933,203061447954538,53629845083712,1811131871,187381795,832,13032,80
244,20180628080933,215550639254080,53629845083712,181204034,187243105125,2440,2258,7532
245,20180628080933,203061447903331,53629845083712,181112117163,189107159211,1488,25604,48212
246,20180628080933,203061448098771,126568864982112,18111225238,1891038130,3608,7638,80
247,20180628080933,203061448099044,42033941238207,181113188177,190154212234,3936,18374,2363
248,20180628080933,268612361454259,42033941238207,1812067127,19012110198,2120,22775,443
249,20180628080933,98923809050,53629845083712,181196207174,19012110198,1456,11164,55321
250,20180628080933,203061448098883,53629845083712,181113188177,1901615349,3368,28266,7563
251,20180628080933,203061448103474,42033941238207,181112117163,18818254191,3104,11863,6321
252,20180628080933,203061448099044,93287268262848,1812067127,18818109220,4032,2821,443
253,20180628080933,180454971064505,53629845083712,18111317937,190154212234,1112,13644,7563
254,20180628080933,180454971095617,18404878186944,18113483242,189107159211,2608,19995,48212
255,20180628080933,180454971092859,141020193562816,181113195167,190153505,2040,1284,443
256,20180628080933,203061448103591,126568864982112,18119682255,18818252214,8,20947,443
257,20180628080933,220037185013204,53629845083712,18111317937,18818254191,608,7012,7563
258,20180628080933,98923809050,93287268262848,181204034,20524083113,3080,19385,55321
259,20180628080933,203061448098912,42033941238207,18113483242,1901615349,2760,12957,10376
260,20180628080933,215550639254080,42033941238207,181140160121,18818110213,3880,8284,48212
261,20180628080933,194080959087530,93287268262848,18119682255,1901138871,2600,10249,7563
262,20180628080933,203061448099769,42033941238207,18111317937,1901615349,488,11152,48212
263,20180628080933,220037185013204,122616063073,181113188177,20096202149,288,26679,7532
264,20180628080933,27416447159488,122616063073,18120155143,1891038130,4040,29990,7532
265,20180628080933,13642047742,93287268262848,18113734107,190154212234,2744,14795,6321
266,20180628080933,203061448098771,122616063073,181205126213,189148108,1520,16494,7532
267,20180628080933,203061448098871,53629845083712,18111225238,1901615349,3728,11947,6321
268,20180628080933,203061448103176,93287268262848,181113195167,18722761204,1728,13917,10376
269,20180628080933,26986441950016,122616063073,181205124217,18818109220,2928,18425,23213
270,20180628080933,203061448103584,122616063073,181143422,18818252214,760,4813,23
271,20180628080933,220037184983192,126568864982112,1811238143,1901138871,2648,12373,10376
272,20180628080933,203061448104357,93287268262848,1811131871,187243105125,2656,25095,7532
273,20180628080933,203061448098735,122616063073,181113195167,190154212234,3000,3582,48212
274,20180628080933,203061448104357,141020193562816,18114114869,19012110198,376,2739,48212
275,20180628080933,110879219387328,126568864982112,18115190138,190154212234,3976,19494,55321
276,20180628080933,203061448099769,53629845083712,181169185166,189148108,416,21255,2363
277,20180628080933,220037185013204,93287268262848,18114114869,18910125477,1120,12817,23213
278,20180628080933,203061448111897,42033941238207,1811131871,18818254191,2360,17961,2363
279,20180628080933,268612361454259,18404878186944,181113195167,1901138871,2464,13206,7563
280,20180628080933,220037185013204,53629845083712,181113195167,189148108,1496,11454,443
281,20180628080933,180454971092323,122616063073,18111317937,1891038130,2712,25163,55321
282,20180628080933,194080960574882,42033941238207,18113734107,189107159211,4064,4772,48212
283,20180628080933,180454971062387,93287268262848,1811683214,18818252214,3624,19712,23213
284,20180628080933,203061447464229,53629845083712,18113483242,18720523958,704,2684,23
285,20180628080933,180454971064505,93287268262848,1811238143,18818254191,2200,9095,6321
286,20180628080933,203061447903331,18404878186944,181143422,18725010120,3344,25805,7532
287,20180628080933,203061448099685,93287268262848,18113734107,189148108,592,17077,7532
288,20180628080933,180454971095715,141020193562816,1811238143,18818109178,1768,19850,23
289,20180628080933,114024031329,141020193562816,181196221204,18722761204,3616,13733,6321
290,20180628080933,98923809050,122616063073,181143422,187381795,448,19019,23
291,20180628080933,180454970961038,53629845083712,1811238143,18818254191,768,13872,6321
292,20180628080933,114024031329,18404878186944,181204034,1901615349,1576,29405,7532
293,20180628080933,203061448098735,141020193562816,18119682255,18818252214,3904,14520,23213
294,20180628080933,180454971092952,122616063073,181113188177,18910125477,1400,17293,6321
295,20180628080933,203061448104129,126568864982112,181196207174,18818109220,3400,6595,80
296,20180628080933,180454971095617,126568864982112,181205126213,190153505,1424,2153,7532
297,20180628080933,203061448098691,42033941238207,18115190138,18818254191,2848,28775,10376
298,20180628080933,180454971092927,93287268262848,181113188177,18818110213,3960,13339,7563
299,20180628080933,110879219387328,122616063073,18120155143,18910125477,2944,28407,6321
300,20180628080933,203061448103176,93287268262848,181205124217,1891038130,3136,1199,23213
301,20180628080933,194080959087530,53629845083712,18115190138,18818109220,480,1922,7532
302,20180628080933,896767537599,126568864982112,18111318849,190154212234,928,4476,10376
303,20180628080933,194080953686271,93287268262848,181169185166,1891038130,3232,4029,80
304,20180628080933,220037185013204,53629845083712,181140160121,187243105125,776,2703,48212
305,20180628080933,194080953990063,126568864982112,181205124217,19012110198,1808,4431,55321
306,20180628080933,203061447464229,126568864982112,181140160121,19012110198,384,22347,6321
307,20180628080933,203061448104129,122616063073,18111225238,18818109220,3608,4726,80
308,20180628080933,203061448099685,53629845083712,18111318849,1901138871,1152,4050,80
309,20180628080933,180454971092859,93287268262848,18114114869,19012110198,648,3137,443
310,20180628080933,203061447419314,122616063073,181204034,18818252214,72,22662,2363
311,20180628080933,220037184981600,141020193562816,181113195167,189107159211,2592,15023,443
312,20180628080933,203061448098747,126568864982112,1811238143,20524083113,2896,18370,55321
313,20180628080933,203061448098747,141020193562816,18115190138,18818252214,4056,24209,443
314,20180628080933,220037184983192,53629845083712,18113734107,19012110198,2216,10633,80
315,20180628080933,203061448098734,126568864982112,181112117163,189148108,144,21829,10376
316,20180628080933,203061447419314,18404878186944,1811683214,20096202149,3488,20031,23213
317,20180628080933,203061448103474,18404878186944,18111318849,18722761204,2440,3744,443
318,20180628080933,203061448098883,141020193562816,181205126213,18725010120,288,7243,7563
319,20180628080933,180454971095671,126568864982112,181196221204,18722761204,3560,1247,48212
320,20180628080933,203061448099035,141020193562816,181205126213,189107159211,2472,14811,23213
321,20180628080933,203061448098734,42033941238207,181169185166,18818254191,3096,5888,23
322,20180628080933,203061447464229,93287268262848,181140160121,187381795,488,24514,7532
323,20180628080933,203061448099776,18404878186944,181140160121,187381795,552,8932,7532
324,20180628080933,203061448098734,42033941238207,18113483242,1891038130,704,15344,10376
325,20180628080933,180454971092859,93287268262848,181112117163,18910125477,3720,21373,2363
326,20180628080933,203061448099044,122616063073,1811131871,20110514065,1216,13178,23
327,20180628080933,203061448098927,53629845083712,18113734107,187243105125,2472,15993,23213
328,20180628080933,220037184983192,42033941238207,181143422,187243105125,2600,4783,80
329,20180628080933,220037184182905,126568864982112,18115190138,20524083113,3688,22971,7532
330,20180628080933,26986441950016,122616063073,181112117163,18818110213,2168,23471,2363
331,20180628080933,220037184983192,53629845083712,1812067127,20096202149,1992,24877,23
332,20180628080933,896767537599,53629845083712,1811683214,20524083113,4024,27812,55321
333,20180628080933,203061448098747,53629845083712,181113188177,19012110198,3632,7376,7563
334,20180628080933,180454971082285,42033941238207,18120155143,18720523958,2816,19230,80
335,20180628080933,194080960574882,42033941238207,181205126213,187381795,1136,21324,7563
336,20180628080933,203061448098735,42033941238207,18111225238,18722761204,1288,16771,7532
337,20180628080933,203061448104129,42033941238207,181196221204,187381795,2792,11971,7532
338,20180628080933,194080953990063,126568864982112,181196207174,190154212234,1088,8910,23
339,20180628080933,180454971095715,53629845083712,18120155143,189148108,3520,27348,23213
340,20180628080933,220037184981600,53629845083712,181196207174,18818109178,2056,21151,7532
341,20180628080933,203061448104129,122616063073,18115190138,18818109178,3872,1834,2363
342,20180628080933,180454971082285,18404878186944,18113483242,189148108,960,1274,10376
343,20180628080933,180454971082623,126568864982112,1811238143,1901138871,1784,14259,443
344,20180628080933,203061448103591,126568864982112,181196221204,20524083113,1720,28913,2363
345,20180628080933,194080960574882,18404878186944,181113195167,187243105125,2120,27754,80
346,20180628080933,203061448098747,93287268262848,181202775,18818254191,2016,9936,7532
347,20180628080933,203061448099769,42033941238207,18111317937,190154212234,1600,19872,443
348,20180628080933,180454971092927,122616063073,18119682255,18720523958,1792,12120,10376
349,20180628080933,180454971082285,93287268262848,18111317937,190153505,2016,29265,7532
350,20180628080933,180454971092952,53629845083712,1811131871,18818109178,2952,20116,7532
351,20180628080933,220037184983192,122616063073,18113734107,18720523958,2648,2004,7532
352,20180628080933,203061448099035,93287268262848,181112117163,19012110198,1432,29886,80
353,20180628080933,180454971092927,122616063073,18111317937,20110514065,888,17289,443
354,20180628080933,180454970961038,141020193562816,18115190138,19012110198,3920,25999,80
355,20180628080933,203061448103170,18404878186944,18111225238,18720523958,592,22767,80
356,20180628080933,203061448104129,42033941238207,1811238143,189148108,1016,29583,7563
357,20180628080933,180454970961038,122616063073,1812067127,1891038130,2432,9479,6321
358,20180628080933,203061448103591,141020193562816,18114114869,20096202149,1360,19769,2363
359,20180628080933,110879219387328,53629845083712,1811683214,20524083113,3912,29237,7563
360,20180628080933,203061448098734,93287268262848,1812067127,1901138871,368,18297,443
361,20180628080933,180454971082285,122616063073,181196221204,18725010120,3304,16691,7532
362,20180628080933,194080959129056,53629845083712,18111317937,187243105125,3160,25182,48212
363,20180628080933,203061448099044,53629845083712,18115190138,1891038130,888,6677,55321
364,20180628080933,220037184983429,126568864982112,181196207174,18722761204,2728,25200,10376
365,20180628080933,203061447903331,53629845083712,18111318849,190153505,288,4405,48212
366,20180628080933,194080953686271,122616063073,181196207174,190154212234,2904,20982,7532
367,20180628080933,215550639254080,126568864982112,181143422,189148108,1960,1078,7532
368,20180628080933,203061448104357,141020193562816,181143422,190153505,2136,6656,7532
